issue_id,user_story_id,issue_titulo,user_story,match
5,9,2.4.7-p5 - Print Order button is not showing on order view page at frontend side,"As a marketeer, I want to view the top keywords of the week easily, so that I can analyze key words, and when needed, I can undertake action upon this information ",False
6,9,Exception thrown: 'System.InvalidOperationException' in System.Private.CoreLib.dll: 'The given ColumnMapping does not match up with any column in the source or destination.',"As a marketeer, I want to view the top keywords of the week easily, so that I can analyze key words, and when needed, I can undertake action upon this information ",False
7,9,"Homepage URL doesn't have ""/en"" when ""SEO friendly URLs with multiple languages"" setting is enabled","As a marketeer, I want to view the top keywords of the week easily, so that I can analyze key words, and when needed, I can undertake action upon this information ",True
8,9,MySQL Container Fails: Identifier name too long in Docker Compose Setup,"As a marketeer, I want to view the top keywords of the week easily, so that I can analyze key words, and when needed, I can undertake action upon this information ",True
9,9,Bulk edit products. Editing products without SKU,"As a marketeer, I want to view the top keywords of the week easily, so that I can analyze key words, and when needed, I can undertake action upon this information ",True
10,9,"Discount Limitation ""N Times Per Customer"" Not Enforced for Guest Customers","As a marketeer, I want to view the top keywords of the week easily, so that I can analyze key words, and when needed, I can undertake action upon this information ",False
11,9,Use ISO 8601 with timezone for DateTime properties in the JSON-LD models,"As a marketeer, I want to view the top keywords of the week easily, so that I can analyze key words, and when needed, I can undertake action upon this information ",True
12,9,Item removal handler conflicting with coupon removal button in shopping cart,"As a marketeer, I want to view the top keywords of the week easily, so that I can analyze key words, and when needed, I can undertake action upon this information ",True
13,9,Opencart demo website not working,"As a marketeer, I want to view the top keywords of the week easily, so that I can analyze key words, and when needed, I can undertake action upon this information ",False
14,9,New,"As a marketeer, I want to view the top keywords of the week easily, so that I can analyze key words, and when needed, I can undertake action upon this information ",True
15,9,"Inconsistency in validations, controllers without trim Opencart 3.0.4.1 and older.","As a marketeer, I want to view the top keywords of the week easily, so that I can analyze key words, and when needed, I can undertake action upon this information ",False
16,9,admin menu error,"As a marketeer, I want to view the top keywords of the week easily, so that I can analyze key words, and when needed, I can undertake action upon this information ",True
17,9,"Admin cache refresh doesn't work, No response.","As a marketeer, I want to view the top keywords of the week easily, so that I can analyze key words, and when needed, I can undertake action upon this information ",False
18,9,"For security reasons, you cannot connect to the back office until you have:  SSL is activated. Please connect using the following link to log in to secure mode (https://)","As a marketeer, I want to view the top keywords of the week easily, so that I can analyze key words, and when needed, I can undertake action upon this information ",True
19,9,Error installing PrestaShop 8 locally,"As a marketeer, I want to view the top keywords of the week easily, so that I can analyze key words, and when needed, I can undertake action upon this information ",True
20,9,Bad badge when update to 8.2.2,"As a marketeer, I want to view the top keywords of the week easily, so that I can analyze key words, and when needed, I can undertake action upon this information ",False
21,9,probleme-with-php-8.2-in Prestashop-8.2,"As a marketeer, I want to view the top keywords of the week easily, so that I can analyze key words, and when needed, I can undertake action upon this information ",True
22,9,Prestashop Minimal product quantity,"As a marketeer, I want to view the top keywords of the week easily, so that I can analyze key words, and when needed, I can undertake action upon this information ",True
